"","genres"
"295","edm,electropop,pop,tropical house"
"296","regional mexican"
"297","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"298","detroit hip hop,g funk,hip hop,rap"
"299","colombian pop,latin,latin pop"
"300","modern rock,rock,vegas indie"
"301","pop"
"302","latin,latin hip hop,reggaeton,trap latino,tropical"
"303","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"304","dance pop,pop,post-teen pop,viral pop"
"305","canadian pop,pop,rap"
"306","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"307","reggaeton,trap latino"
"308","latin,reggaeton"
"309","boogaloo,cumbia,latin,latin jazz,salsa,tropical"
"310","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"311","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"312","edm,pop,tropical house"
"313","canadian pop,dance pop,pop,post-teen pop,viral pop"
"314","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"315",""
"316","boy band,latin,latin pop,pop,reggaeton,tropical"
"317","colombian pop,latin pop"
"318","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"319","hip hop,indie pop rap,pop,pop rap,rap"
"320","latin,latin arena pop,latin pop,spanish pop"
"321","dance pop,latin,latin pop,pop,tropical"
"322","brostep,egyptian pop,pop,progressive electro house"
"323","colombian pop,cumbia,latin,latin pop"
"324","dance pop,pop,post-teen pop"
"325","reggaeton"
"326","pop,post-teen pop"
"327","latin,reggaeton"
"328","reggaeton,trap latino"
"329","reggaeton,trap latino"
"330","colombian pop,cumbia,latin,latin pop,tropical"
"331","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"332","latin pop,reggaeton"
"333","cubaton,reggaeton"
"334","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"335","colombian hip hop,colombian pop,colombian rock,cumbia,latin,latin alternative,latin pop,latin rock"
"336","latin,latin pop"
"337","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"338","rap dominicano,reggaeton flow"
"339","indie pop,modern alternative rock,modern rock,neo-psychedelic"
"340","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"341","grupera,latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,tropical"
"342","dance pop,dancehall,pop,pop rap"
"343","canadian pop,dance pop,pop,post-teen pop"
"344","pop"
"345","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"346","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"347","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"348","dance pop,pop,post-teen pop"
"349","bachata,dance pop,latin,latin pop,pop,tropical"
"350","reggaeton flow,trap latino"
"351","dance pop,pop,post-teen pop,viral pop"
"352","neo soul,pop,r&b,urban contemporary"
"353","dance pop,latin,latin pop,mexican pop,tropical"
"354","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"355","big room,edm,pop,progressive house,tropical house"
"356","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"357","canadian pop,pop,rap"
"358","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"359","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"360","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"361","edm,pop,tropical house"
"362","reggaeton,trap latino"
"363","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"364","australian dance,australian pop,dance pop,pop"
"365","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"366","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"367","latin,latin hip hop,reggaeton,trap latino,tropical"
"368","latin pop,reggaeton"
"369","permanent wave,pop"
"370","colombian pop,latin,latin pop"
"371","cubaton,dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"372","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"373","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"374","colombian pop,latin,latin pop"
"375","big room,dance pop,edm,pop,tropical house"
"376","dance pop,edm,electro house,moombahton,pop,tropical house"
"377","edm,tropical house"
"378","glam rock,rock"
"379","argentine rock,cantautor,latin alternative,latin rock,rock en espanol,rock nacional"
"380","pop punk,rock"
"381","colombian pop,latin,latin pop,rock cristiano"
"382","colombian pop,latin,latin pop"
"383","dance pop,edm,pop,pop rap"
"384","dance pop,edm,pop"
"385","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"386","dance pop,pop,post-teen pop,tropical house"
"387","pop"
"388","reggaeton"
"389","pop"
"390","reggaeton flow,trap latino"
"391","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"392","canadian pop,dance pop,pop,post-teen pop,viral pop"
"393","hip hop"
"394","conscious hip hop,hip hop,pop rap,rap"
"395","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"396","latin,reggaeton flow,trap latino,tropical"
"397","colombian pop,cumbia,latin,latin pop"
"398","latin,reggaeton flow,trap latino,tropical"
"399","glam metal,hard rock,rock"
"400","canadian pop,dance pop,pop,post-teen pop"
"401","colombian pop,latin,latin pop"
"402","reggaeton,trap latino"
"403","latin,latin pop,reggaeton"
"404","reggaeton"
"405","reggaeton,trap latino"
"406","colombian pop,latin,latin pop"
"407","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"408","reggaeton,trap latino"
"409","baile pop"
"410","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"411","colombian pop,latin pop"
"412","latin,latin pop"
"413","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"414","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"415","bachata,latin,tropical"
"416","dance pop,latin,latin pop,pop,tropical"
"417","dance pop,latin pop,latin viral pop,pop,reggaeton"
"418","latin,reggaeton flow,tropical"
"419","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"420","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"421","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"422","pop"
"423","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"424","latin,reggaeton"
"425","dance pop,pop,post-teen pop"
"426","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"427","latin,latin hip hop,pop,reggaeton,tropical"
"428","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"429","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"430","latin,reggaeton"
"431","colombian pop,latin,latin pop,rock cristiano"
"432","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"433","reggaeton,trap latino"
"434","reggaeton"
"435","deep funk carioca"
"436","colombian pop,latin,latin pop"
"437","reggaeton,trap latino"
"438","reggaeton flow,trap latino"
"439","dance pop,pop,post-teen pop"
"440","latin,latin hip hop,pop,reggaeton,tropical"
"441","deep funk carioca"
"442","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"443","pop"
"444","colombian pop,latin,tropical"
"445","dance pop,pop,post-teen pop"
"446","dance pop,pop,post-teen pop"
"447","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"448","latin,latin hip hop,pop,reggaeton,tropical"
"449","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"450","latin,reggaeton"
"451","reggaeton,trap latino"
"452","reggaeton,trap latino"
"453","pop,rap"
"454","colombian pop,cumbia,latin,latin pop,tropical"
"455","pop"
"456","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"457","reggaeton"
"458","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"459","dance pop,electro latino,latin,latin pop,pop,tropical"
"460","reggaeton,trap latino"
"461","boy band,latin,latin pop,pop,reggaeton,tropical"
"462","latin,latin pop,tropical"
"463","emo rap"
"464","pop reggaeton"
"465","latin,latin pop"
"466","latin,reggaeton"
"467","colombian pop,latin,latin pop"
"468","latin,latin arena pop,latin pop,mexican pop,pop"
"469","pop,post-teen pop"
"470","latin arena pop,latin pop,latin viral pop,spanish pop"
"471","edm,electro house,house,pop,progressive house"
"472","latin,latin hip hop,pop,reggaeton,tropical"
"473","bachata,latin,tropical"
"474","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"475","colombian pop,latin,latin pop"
"476","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"477","colombian pop,latin pop"
"478","latin,latin hip hop,reggaeton,trap latino,tropical"
"479","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"480","dance pop,electropop,pop,post-teen pop"
"481","pop"
"482","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"483","edm,electropop,pop,tropical house"
"484","colombian pop,latin pop"
"485","latin,reggaeton"
"486","latin,latin hip hop,pop,reggaeton,tropical"
"487","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"488","dance pop,pop,post-teen pop,viral pop"
"489","latin pop,reggaeton"
"490","dance pop,edm,electronic trap,pop,tropical house"
"491","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"492","boy band,latin,latin pop,pop,reggaeton,tropical"
"493","colombian pop,latin,latin pop"
"494","pop,post-teen pop"
"495","edm,pop,tropical house"
"496","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"497","modern rock,rock,vegas indie"
"498","dance pop,pop,post-teen pop,viral pop"
"499","latin,latin hip hop,reggaeton,trap latino,tropical"
"500","pop"
"501","reggaeton,trap latino"
"502","latin,reggaeton"
"503","edm,electropop,pop,tropical house"
"504","detroit hip hop,g funk,hip hop,rap"
"505","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"506","canadian pop,pop,rap"
"507","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"508","regional mexican"
"509","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"510","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"511","modern rock,rock,vegas indie"
"512","colombian pop,cumbia,latin,latin pop"
"513","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"514","canadian pop,dance pop,pop,post-teen pop,viral pop"
"515",""
"516","latin,latin arena pop,latin pop,spanish pop"
"517","boy band,latin,latin pop,pop,reggaeton,tropical"
"518","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"519","dance pop,latin,latin pop,pop,tropical"
"520","reggaeton"
"521","colombian pop,cumbia,latin,latin pop,tropical"
"522","colombian pop,latin pop"
"523","boogaloo,cumbia,latin,latin jazz,salsa,tropical"
