"","genres"
"308","latin,latin pop,tropical"
"309","reggaeton,trap latino"
"310","pop,rap"
"311","colombian pop,latin,latin pop,rock cristiano"
"312","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"313","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"314","latin,latin pop"
"315","latin pop,reggaeton"
"316","reggaeton flow,trap latino"
"317","dance pop,electropop,pop,post-teen pop"
"318","modern rock,rock,vegas indie"
"319","edm,electropop,pop,tropical house"
"320","colombian pop,latin,latin pop"
"321","banda,norteno,regional mexican"
"322","pop"
"323","brostep,egyptian pop,pop,progressive electro house"
"324","latin,latin hip hop,pop,reggaeton,tropical"
"325","reggaeton,trap latino"
"326","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"327","edm,tropical house"
"328","pop"
"329","colombian pop,latin,latin pop"
"330","reggaeton,trap latino"
"331","deep funk carioca"
"332","big room,edm,pop,progressive house,tropical house"
"333","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"334","latin,reggaeton"
"335","colombian pop,latin,latin pop"
"336","reggaeton,trap latino"
"337","edm,electro house,house,pop,progressive house"
"338","dance pop,pop,post-teen pop,viral pop"
"339","edm,pop,tropical house"
"340","latin,reggaeton flow,trap latino,tropical"
"341","reggaeton,trap latino"
"342","dance pop,pop,post-teen pop"
"343","latin,reggaeton"
"344","pop rap,rap,trap music"
"345","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"346","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"347","latin,reggaeton"
"348","dance pop,edm,electronic trap,pop,tropical house"
"349","canadian pop,dance pop,pop,post-teen pop,viral pop"
"350","pop,post-teen pop"
"351","hip hop,indie pop rap,pop,pop rap,rap"
"352","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"353","bachata,latin,tropical"
"354","latin,latin hip hop,pop,reggaeton,tropical"
"355","pop"
"356","canadian pop,pop,rap"
"357","latin,latin hip hop,reggaeton,trap latino,tropical"
"358","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"359","latin,latin arena pop,latin pop,mexican pop"
"360","canadian pop,dance pop,pop,post-teen pop"
"361","dance pop,pop,post-teen pop"
"362","dance pop,pop,post-teen pop,r&b"
"363","colombian pop,latin,latin pop"
"364","reggaeton,trap latino"
"365","latin,latin pop,reggaeton"
"366","baile pop"
"367","latin,latin pop"
"368","reggaeton,trap latino"
"369","reggaeton"
"370","latin,reggaeton flow,tropical"
"371","latin,latin hip hop,pop,reggaeton,tropical"
"372","dance pop,latin pop,latin viral pop,pop,reggaeton"
"373","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"374","pop,rap"
"375","dance pop,latin,latin pop,pop,tropical"
"376","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
