"","genres"
"578","dembow,rap dominicano,reggaeton flow"
"579","deep funk carioca"
"580","reggaeton,trap latino"
"581","latin,latin hip hop,reggaeton,trap latino,tropical"
"582","dembow,rap dominicano"
"583","bachata,latin,tropical"
"584","bachata,latin,tropical"
"585","latin pop,reggaeton"
"586","reggaeton"
"587","pop,post-teen pop"
"588","pop"
"589","latin,merengue,tropical"
"590","emo rap"
"591","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"592","pop"
"593","latin,latin hip hop,reggaeton,trap latino,tropical"
"594","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"595","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"596","dance pop,pop,post-teen pop"
"597","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"598","reggaeton,trap latino"
"599","colombian pop,latin pop"
"600","pop"
"601","reggaeton flow,trap latino"
"602","latin,latin hip hop,pop,reggaeton,tropical"
"603","pop,rap"
"604","reggaeton,trap latino"
"605","reggaeton,trap latino"
"606","pop"
"607","latin,latin arena pop,latin pop,mexican pop,pop"
"608","latin,reggaeton flow,trap latino,tropical"
"609","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"610","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"611","pop,post-teen pop"
"612","reggaeton,trap latino"
"613","latin,reggaeton flow,trap latino,tropical"
"614","hip hop,indie pop rap,pop,pop rap,rap"
"615","latin,latin hip hop,reggaeton,trap latino,tropical"
"616","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"617","dembow,rap dominicano"
"618","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"619","latin arena pop,latin pop,latin viral pop,spanish pop"
"620","dance pop,electropop,pop,post-teen pop"
"621","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"622","latin,latin hip hop,pop,reggaeton,tropical"
"623","boy band,latin,latin pop,pop,reggaeton,tropical"
"624","boy band,latin,latin pop,pop,reggaeton,tropical"
"625","reggaeton,trap latino"
"626","reggaeton,trap latino"
"627","reggaeton flow,trap latino"
"628","reggaeton,trap latino"
"629","dembow,rap dominicano"
"630","latin,latin pop"
"631","pop,rap"
"632","reggaeton,trap latino"
"633","latin,reggaeton"
"634","pop,rap"
"635","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"636","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"637","detroit hip hop,g funk,hip hop,rap"
"638","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"639","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"640","latin pop,reggaeton"
"641","brostep,egyptian pop,pop,progressive electro house"
"642","latin,latin arena pop,latin pop,spanish pop"
"643","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"644","edm,electropop,pop,tropical house"
"645","dance pop,pop,post-teen pop,viral pop"
"646","hip hop,indie pop rap,pop,pop rap,rap"
"647","pop rap,rap,trap music"
"648","pop,post-teen pop"
"649","reggaeton,trap latino"
"650","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"651","dembow,rap dominicano"
"652","reggaeton flow,trap latino"
"653","latin,latin pop,tropical"
"654",""
"655","desi,desi hip hop,filmi,indian pop,modern bollywood,pakistani pop,sufi"
"656","colombian pop,latin,latin pop"
"657","latin,reggaeton"
"658","latin hip hop,reggaeton flow,trap latino,tropical"
"659","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"660","dance pop,electro latino,latin,latin pop,pop,tropical"
"661","pop,rap"
"662","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"663","modern rock,rock,vegas indie"
"664","latin,latin hip hop,pop,reggaeton,tropical"
"665","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"666","pop"
"667","dance pop,pop,post-teen pop,viral pop"
"668","dembow,latin,rap dominicano,reggaeton flow,tropical"
"669","canadian hip hop,canadian pop,hip hop,pop rap,rap"
