"","genres"
"401","reggaeton"
"402","latin,latin pop"
"403","latin,latin pop,reggaeton"
"404","reggaeton,trap latino"
"405","colombian pop,latin,latin pop"
"406","reggaeton,trap latino"
"407","argentine hip hop,trap argentino,trap latino"
"408","baile pop"
"409","argentine hip hop,trap argentino"
"410","dance pop,latin pop,latin viral pop,pop,reggaeton"
"411","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"412","latin,reggaeton flow,tropical"
"413","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"414","dance pop,latin,latin pop,pop,tropical"
"415","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"416","latin,latin hip hop,pop,reggaeton,tropical"
"417","dance pop,pop,post-teen pop"
"418","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"419","colombian pop,latin pop"
"420","bachata,latin,tropical"
"421","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"422","colombian pop,latin,tropical"
"423","argentine hip hop,trap argentino"
"424","reggaeton"
"425","latin,latin arena pop,latin pop,mexican pop,pop"
"426","latin,reggaeton"
"427","latin,reggaeton"
"428","reggaeton,trap latino"
"429","latin arena pop,latin pop,latin viral pop,spanish pop"
"430","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"431","argentine hip hop,trap argentino,trap latino"
"432","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"433","reggaeton,trap latino"
"434","argentine hip hop,trap argentino"
"435","argentine hip hop,trap argentino"
"436","deep funk carioca"
"437","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"438","dance pop,pop,post-teen pop"
"439","pop"
"440","dance pop,pop,post-teen pop"
"441","deep funk carioca"
"442","reggaeton,trap latino"
"443","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"444","boy band,latin,latin pop,pop,reggaeton,tropical"
"445","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"446","boy band,latin,latin pop,pop,reggaeton,tropical"
"447","reggaeton,trap latino"
"448","latin,latin pop,tropical"
"449","latin,latin hip hop,pop,reggaeton,tropical"
"450","electra,latin pop"
"451","latin,latin pop"
"452","reggaeton,trap latino"
"453","reggaeton"
"454","dance pop,electro latino,latin,latin pop,pop,tropical"
"455","argentine hip hop,cumbia pop,trap argentino"
"456","pop"
"457","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"458","colombian pop,latin,latin pop"
"459","argentine hip hop,trap argentino,trap latino"
"460","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"461","colombian pop,latin,latin pop"
"462","latin,reggaeton"
"463","argentine hip hop,trap argentino"
"464","pop"
"465","dance pop,pop,post-teen pop"
"466","reggaeton flow,trap latino"
"467","latin,latin pop,latin viral pop,mexican pop"
"468","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"469","pop,rap"
"470","latin,latin hip hop,pop,reggaeton,tropical"
"471","reggaeton flow,trap latino"
"472","argentine hip hop,trap argentino,trap latino"
"473","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"474","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"475","cumbia pop"
"476","latin,latin hip hop,reggaeton,trap latino,tropical"
"477","cumbia pop"
"478","cumbia pop"
"479","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"480","latin,latin hip hop,pop,reggaeton,tropical"
"481","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"482","colombian pop,latin pop"
"483","emo rap"
"484","boy band,latin,latin pop,pop,reggaeton,tropical"
"485","latin pop,reggaeton"
"486","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"487","reggaeton,trap latino"
"488","cuarteto,cumbia pop,cumbia villera"
"489","argentine rock,folklore argentino,rock en espanol"
"490","latin,reggaeton flow,trap latino,tropical"
"491","reggaeton,trap latino"
"492","argentine hip hop,trap argentino"
"493","latin,latin hip hop,reggaeton,trap latino,tropical"
"494","cumbia pop"
"495","colombian pop,latin pop"
"496","cumbia pop"
"497","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"498","latin,reggaeton"
"499","edm,electropop,pop,tropical house"
"500","dance pop,electropop,pop,post-teen pop"
"501","dance pop,pop,post-teen pop,viral pop"
"502","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"503","argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol,rock nacional"
"504","pop"
"505","cumbia pop"
"506","argentine hip hop,trap argentino"
"507","dance pop,latin,latin pop,mexican pop,tropical"
"508","argentine rock,cumbia pop,cumbia villera,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"509","colombian pop,latin,latin pop,rock cristiano"
"510","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"511","latin arena pop,latin pop,latin viral pop,spanish pop"
"512","pop,post-teen pop"
"513","reggaeton,trap latino"
"514","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"515","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"516","latin pop,reggaeton"
"517","reggaeton,trap latino"
"518","latin,latin pop"
"519","argentine hip hop,trap argentino"
"520","dance pop,pop,post-teen pop,viral pop"
"521","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"522","latin,latin arena pop,latin pop,spanish pop"
"523","cumbia pop"
"524","latin,latin hip hop,pop,reggaeton,tropical"
"525","cumbia pop"
"526","folklore argentino,latin pop"
"527","colombian pop,latin pop"
"528","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"529","cumbia pop,cumbia villera"
"530","pop"
"531","reggaeton"
"532","reggaeton,trap latino"
"533","pop,post-teen pop"
"534","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"535","reggaeton"
"536","reggaeton flow,trap latino"
"537","modern rock,rock,vegas indie"
"538","argentine rock,cumbia pop,rock nacional"
"539","bachata,latin,tropical"
"540","argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
"541","chillstep,edm,indie poptimism,pop,tropical pop edm"
"542","cubaton,reggaeton"
"543","detroit hip hop,g funk,hip hop,rap"
"544","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"545","pop,post-teen pop"
"546","cumbia pop"
"547","latin,latin hip hop,pop,reggaeton,tropical"
"548","pop"
"549","modern rock,rock,vegas indie"
"550","baile pop"
"551","deep funk carioca"
"552","argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol,rock nacional"
"553","canadian pop,pop,rap"
"554","boy band,latin,latin pop,pop,reggaeton,tropical"
"555","dance pop,latin,latin pop,pop,tropical"
"556","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"557","dance pop,pop,post-teen pop"
"558","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"559","permanent wave,pop"
"560","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"561","cumbia pop"
"562","cumbia pop"
"563","dance pop,latin,latin pop,pop,tropical"
"564","cumbia pop,cumbia villera"
"565","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"566","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"567","reggaeton flow"
"568","latin,latin hip hop,reggaeton,trap latino,tropical"
"569","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"570","argentine hip hop,trap espanol"
"571","argentine rock,cumbia pop,rock nacional"
"572","canadian pop,dance pop,pop,post-teen pop,viral pop"
"573","latin,reggaeton"
"574","canadian pop,dance pop,pop,post-teen pop"
"575","latin,reggaeton"
"576","cumbia chilena,cumbia villera,tropical"
"577","latin pop,reggaeton"
"578","argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
"579","latin alternative,latin rock,rock en espanol,rock nacional"
"580","edm,electro house,house,pop,progressive house"
"581","cumbia pop"
"582","argentine rock,cantautor,latin alternative,latin rock,rock en espanol,rock nacional"
"583","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"584","argentine punk,argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"585","cumbia pop"
"586","cumbia pop,cumbia villera"
"587","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"588","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"589","argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol,rock nacional"
"590","argentine rock,folklore argentino,rock en espanol"
"591","dance pop,pop,post-teen pop,viral pop"
"592","reggaeton,trap latino"
"593","dance pop,pop,post-teen pop"
"594","argentine hip hop,trap argentino,trap latino"
"595","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"596","cumbia pop,cumbia villera"
"597","reggaeton"
"598","edm,electropop,pop,tropical house"
"599","reggaeton flow"
"600","dancehall"
"601","reggaeton"
"602","latin,latin pop"
"603","latin,latin pop,reggaeton"
"604","reggaeton,trap latino"
"605","colombian pop,latin,latin pop"
"606","reggaeton,trap latino"
"607","argentine hip hop,trap argentino,trap latino"
"608","baile pop"
"609","argentine hip hop,trap argentino"
"610","dance pop,latin pop,latin viral pop,pop,reggaeton"
"611","latin,reggaeton flow,tropical"
"612","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"613","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"614","dance pop,latin,latin pop,pop,tropical"
"615","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"616","latin,latin hip hop,pop,reggaeton,tropical"
"617","dance pop,pop,post-teen pop"
"618","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"619","colombian pop,latin pop"
"620","bachata,latin,tropical"
"621","colombian pop,latin,tropical"
"622","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"623","argentine hip hop,trap argentino"
"624","reggaeton"
"625","latin,latin arena pop,latin pop,mexican pop,pop"
"626","latin,reggaeton"
"627","latin,reggaeton"
"628","argentine hip hop,trap argentino"
"629","reggaeton,trap latino"
"630","latin arena pop,latin pop,latin viral pop,spanish pop"
"631","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"632","argentine hip hop,trap argentino,trap latino"
"633","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"634","reggaeton,trap latino"
"635","argentine hip hop,trap argentino"
"636","deep funk carioca"
"637","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"638","dance pop,pop,post-teen pop"
"639","pop"
"640","dance pop,pop,post-teen pop"
"641","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"642","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"643","deep funk carioca"
