"","genres"
"366","permanent wave,pop"
"367","dance pop,edm,pop,pop rap"
"368","latin,latin arena pop,latin pop,latin rock,mexican pop,mexican rock,rock en espanol,tropical"
"369","cubaton,dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"370","modern rock,rock,vegas indie"
"371","detroit hip hop,g funk,hip hop,rap"
"372",""
"373","cumbia peruana,peruvian rock,pop reggaeton,tropical"
"374","latin,latin alternative,latin pop,latin rock,mexican pop,rock en espanol,spanish rock"
"375","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"376","edm,pop,tropical house"
"377","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"378","dance pop,edm,electronic trap,pop,tropical house"
"379","edm,tropical house"
"380","dance pop,pop,post-teen pop,tropical house"
"381","latin,latin hip hop,pop,reggaeton,tropical"
"382","colombian pop,cumbia,latin,latin pop,tropical"
"383","pop,post-teen pop"
"384","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"385","argentine rock,cantautor,latin alternative,latin rock,rock en espanol,rock nacional"
"386","canadian pop,dance pop,pop,post-teen pop"
"387","pop,post-teen pop"
"388","colombian pop,cumbia,latin,latin pop,tropical"
"389","latin,latin pop,pop reggaeton"
"390","dance pop,pop,post-teen pop,r&b"
"391","colombian pop,cumbia,dance pop,latin,latin pop,mexican pop,pop,rock en espanol,tropical"
"392","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"393","latin,reggaeton flow,trap latino,tropical"
"394","edm,tropical house"
"395","argentine hip hop,trap argentino,trap latino"
"396","dance pop,latin,latin pop,pop,tropical"
"397","canadian pop,pop,rap"
"398","latin,latin arena pop,latin pop,mexican pop,pop,reggaeton"
"399","dance pop,edm,electronic trap,pop,tropical house"
"400","reggaeton flow,trap latino"
"401","reggaeton"
"402","latin,latin pop"
"403","latin,latin pop,reggaeton"
"404","reggaeton,trap latino"
"405","colombian pop,latin,latin pop"
"406","reggaeton,trap latino"
"407","dance pop,latin,latin pop,pop,tropical"
"408","dance pop,latin pop,latin viral pop,pop,reggaeton"
"409","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"410","baile pop"
"411","latin,reggaeton flow,tropical"
"412","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"413","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"414","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"415","latin,latin hip hop,pop,reggaeton,tropical"
"416","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"417","bachata,latin,tropical"
"418","colombian pop,latin pop"
"419","latin,salsa,tropical"
"420","reggaeton"
"421","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"422","latin,reggaeton"
"423","dance pop,pop,post-teen pop"
"424","latin arena pop,latin pop,latin viral pop,spanish pop"
"425","latin,reggaeton"
"426","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"427","latin,latin arena pop,latin pop,mexican pop,pop"
"428","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"429","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"430","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"431","deep funk carioca"
"432","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"433","dance pop,pop,post-teen pop"
"434","pop"
"435","latin,latin hip hop,pop,reggaeton,tropical"
"436","boy band,latin,latin pop,pop,reggaeton,tropical"
"437","reggaeton,trap latino"
"438","colombian pop,latin,tropical"
"439","reggaeton,trap latino"
"440","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"441","reggaeton flow,trap latino"
"442","colombian pop,latin,latin pop"
"443","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"444","reggaeton,trap latino"
"445","cubaton,pop reggaeton"
"446","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"447","dance pop,pop,post-teen pop"
"448","latin,latin pop,latin viral pop,mexican pop"
"449","deep funk carioca"
"450","dance pop,electro latino,latin,latin pop,pop,tropical"
"451","colombian pop,latin,latin pop"
"452","latin,latin hip hop,reggaeton,trap latino,tropical"
"453","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"454","latin,latin pop"
"455","boy band,latin,latin pop,pop,reggaeton,tropical"
"456","reggaeton"
"457","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"458","reggaeton,trap latino"
"459","pop"
"460","latin,latin pop,tropical"
"461","pop"
"462","latin,latin hip hop,reggaeton,trap latino,tropical"
"463","latin,reggaeton"
"464","latin pop,reggaeton"
"465","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"466","dance pop,pop,post-teen pop"
"467","bachata,latin,tropical"
"468","colombian pop,latin,latin pop"
"469","reggaeton,trap latino"
"470","colombian pop,latin pop"
"471","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"472","latin,latin hip hop,pop,reggaeton,tropical"
"473","latin,latin hip hop,pop,reggaeton,tropical"
"474","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"475","colombian pop,latin,latin pop,rock cristiano"
"476","pop,post-teen pop"
"477","latin,reggaeton"
"478","cubaton,reggaeton"
"479","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"480","pop,rap"
"481","pop reggaeton"
"482","latin alternative,latin pop"
"483","boy band,latin,latin pop,pop,reggaeton,tropical"
"484","dance pop,pop,post-teen pop,viral pop"
"485","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"486","cubaton,pop reggaeton"
"487","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"488","latin pop,reggaeton"
"489","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"490","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"491","reggaeton"
"492","pop"
"493","emo rap"
"494","reggaeton flow,trap latino"
"495","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"496","pop,post-teen pop"
"497","dance pop,latin,latin pop,pop,tropical"
"498","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"499","cubaton,pop reggaeton"
"500","reggaeton,trap latino"
"501","colombian pop,latin pop"
"502","dance pop,latin,latin pop,mexican pop,tropical"
"503","canadian pop,dance pop,pop,post-teen pop,viral pop"
"504","latin,latin arena pop,latin pop,spanish pop"
"505","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"506","cubaton,pop reggaeton"
"507","latin,latin hip hop,pop,reggaeton,tropical"
"508","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"509","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"510","latin,reggaeton"
"511","latin pop,reggaeton"
"512","dance pop,pop,post-teen pop,viral pop"
"513","dance pop,edm,electronic trap,pop,tropical house"
"514","latin,reggaeton"
"515","reggaeton,trap latino"
"516","dance pop,pop,post-teen pop,viral pop"
"517","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"518","edm,electro house,house,pop,progressive house"
"519","reggaeton,trap latino"
"520","reggaeton flow"
"521","latin,reggaeton flow,trap latino,tropical"
"522","latin alternative,latin pop"
"523","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"524","bachata,dance pop,latin,latin pop,pop,tropical"
"525","latin,latin arena pop,latin pop,mexican pop"
"526","edm,tropical house"
"527","pop,post-teen pop"
"528","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"529","reggaeton"
"530","cubaton,pop reggaeton"
"531","pop"
"532","boy band,latin,latin pop,pop,reggaeton,tropical"
"533","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"534","latin,reggaeton"
"535","latin,latin pop"
"536","edm,electropop,pop,tropical house"
"537","cubaton,pop reggaeton"
"538","colombian pop,latin pop"
"539","pop reggaeton"
"540","dance pop,electropop,pop,post-teen pop"
"541","reggaeton,trap latino"
"542","peruvian rock,pop reggaeton"
"543","rap dominicano,reggaeton flow"
"544","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"545","edm,electropop,pop,tropical house"
"546","latin arena pop,latin pop,latin viral pop,spanish pop"
"547","latin,latin hip hop,reggaeton,trap latino,tropical"
"548","dance pop,dancehall,pop,pop rap"
"549","canadian pop,pop,rap"
"550","reggaeton"
"551","dance pop,pop,post-teen pop"
"552","reggaeton,trap latino"
"553","colombian pop,cumbia,latin,latin pop,tropical"
"554","dance pop,latin,pop,pop rap"
"555","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"556","reggaeton,trap latino"
"557","pop"
"558","pop"
"559","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"560","reggaeton flow,trap latino"
"561","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"562","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"563","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"564","pop,post-teen pop"
"565","modern rock,rock,vegas indie"
"566","big room,edm,pop,progressive house,tropical house"
"567","modern rock,rock,vegas indie"
"568","permanent wave,pop"
"569",""
"570","cubaton,dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
