"","genres"
"276","latin,latin arena pop,latin pop,spanish pop"
"277","latin,latin hip hop,pop,reggaeton,tropical"
"278","grupera,latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,tropical"
"279","dance pop,latin,latin pop,pop,tropical"
"280","latin,reggaeton"
"281","colombian pop,latin pop"
"282","bachata,latin,tropical"
"283","latin,reggaeton"
"284","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"285","canadian pop,dance pop,pop,post-teen pop,viral pop"
"286","latin,latin hip hop,pop,reggaeton,tropical"
"287","latin pop,reggaeton"
"288","dance pop,electropop,pop,post-teen pop"
"289","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"290","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"291","edm,electropop,pop,tropical house"
"292","boy band,latin,latin pop,pop,reggaeton,tropical"
"293","colombian pop,latin pop"
"294","colombian pop,latin,latin pop,rock cristiano"
"295","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"296","pop"
"297","edm,electro house,house,pop,progressive house"
"298","modern rock,rock,vegas indie"
"299","latin pop,reggaeton"
"300","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"301","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"302","latin pop,spanish pop,spanish pop rock"
"303","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"304","canadian pop,pop,rap"
"305","detroit hip hop,g funk,hip hop,rap"
"306","latin arena pop,latin pop,latin viral pop,spanish pop"
"307","colombian pop,latin,latin pop"
"308","cubaton,reggaeton"
"309","pop"
"310","dance pop,pop,post-teen pop,viral pop"
"311","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"312","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"313","pop,post-teen pop"
"314","latin,latin hip hop,reggaeton,trap latino,tropical"
"315","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
