"","genres"
"195","dance pop,edm,pop,pop rap"
"196","dance pop,pop,post-teen pop"
"197",""
"198","boy band,latin,latin pop,pop,reggaeton,tropical"
"199","dance pop,pop,post-teen pop"
"200","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"201","latin,latin pop,reggaeton"
"202","reggaeton,trap latino"
"203","colombian pop,latin,latin pop"
"204","reggaeton,trap latino"
"205","reggaeton,trap latino"
"206","latin,latin pop"
"207","reggaeton"
"208","deep funk carioca"
"209","latin,reggaeton flow,tropical"
"210","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"211","dance pop,latin pop,latin viral pop,pop,reggaeton"
"212","baile pop"
"213","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"214","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"215","reggaeton,trap latino"
"216","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"217","pop,rap"
"218","dance pop,pop,post-teen pop"
"219","latin,reggaeton"
"220","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"221","pop"
"222","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"223","dance pop,latin,latin pop,pop,tropical"
"224","dance pop,pop,post-teen pop"
"225","bachata,latin,tropical"
"226","pop"
"227","reggaeton,trap latino"
"228","latin,reggaeton"
"229","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"230","latin,latin hip hop,pop,reggaeton,tropical"
"231","latin,latin arena pop,latin pop,mexican pop,pop"
"232","reggaeton,trap latino"
"233","colombian pop,latin pop"
"234","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"235","reggaeton"
"236","pop,post-teen pop"
"237","pop"
"238","latin arena pop,latin pop,latin viral pop,spanish pop"
"239","reggaeton,trap latino"
"240","dance pop,pop,post-teen pop"
"241","dance pop,pop,post-teen pop"
"242","emo rap"
"243","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"244","deep funk carioca"
"245","latin,latin hip hop,pop,reggaeton,tropical"
"246","boy band,latin,latin pop,pop,reggaeton,tropical"
"247","latin,latin hip hop,pop,reggaeton,tropical"
"248","boy band,latin,latin pop,pop,reggaeton,tropical"
"249","latin,latin pop"
"250","latin pop,reggaeton"
"251","reggaeton,trap latino"
"252","latin,latin hip hop,reggaeton,trap latino,tropical"
"253","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"254","pop"
"255","pop,post-teen pop"
"256","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"257","dance pop,electropop,pop,post-teen pop"
"258","boy band,latin,latin pop,pop,reggaeton,tropical"
"259","edm,electropop,pop,tropical house"
"260","dance pop,electro latino,latin,latin pop,pop,tropical"
"261","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"262","pop"
"263","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"264","reggaeton flow,trap latino"
"265","colombian pop,latin,latin pop"
"266","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"267","latin,latin pop,tropical"
"268","edm,electropop,pop,tropical house"
"269","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"270","latin,latin hip hop,reggaeton,trap latino,tropical"
"271","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"272","dance pop,pop,post-teen pop,viral pop"
"273","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"274","pop"
"275","latin,latin hip hop,pop,reggaeton,tropical"
"276","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"277","colombian pop,latin,latin pop,rock cristiano"
"278","pop rap,rap,trap music"
"279","pop,rap"
"280","colombian pop,latin,latin pop"
"281","latin,latin arena pop,latin pop,mexican pop"
"282","modern rock,rock,vegas indie"
"283","modern rock,rock,vegas indie"
"284","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"285","detroit hip hop,g funk,hip hop,rap"
"286","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"287","latin,reggaeton"
"288","latin pop,spanish pop,spanish pop rock"
"289","colombian pop,latin,tropical"
"290","bachata,latin,tropical"
"291","reggaeton,trap latino"
"292","pop,post-teen pop"
"293","canadian pop,dance pop,pop,post-teen pop,viral pop"
"294","edm,electro house,house,pop,progressive house"
"295","colombian pop,latin pop"
"296","dance pop,dancehall,pop,pop rap"
"297","reggaeton,trap latino"
"298","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"299","neo soul,pop,r&b,urban contemporary"
"300","dance pop,pop,post-teen pop,r&b"
"301","latin,latin hip hop,reggaeton,trap latino,tropical"
"302","big room,edm,pop,progressive house,tropical house"
"303","pop,post-teen pop"
"304","dance pop,pop,post-teen pop"
"305","latin,latin arena pop,latin pop,spanish pop"
"306","permanent wave,pop"
"307","canadian pop,dance pop,pop,post-teen pop"
"308","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"309","brostep,egyptian pop,pop,progressive electro house"
"310","dance pop,edm,electronic trap,pop,tropical house"
"311","dance pop,pop,post-teen pop"
"312","dance pop,pop,post-teen pop,viral pop"
"313","latin,reggaeton"
"314","reggaeton,trap latino"
"315","colombian pop,latin pop"
"316","edm,tropical house"
"317","reggaeton"
"318","dancehall,reggae fusion"
"319","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"320","latin,reggaeton"
"321","dance pop,latin,latin pop,pop,tropical"
"322","latin,latin pop,latin viral pop,mexican pop"
"323","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"324","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
