"","genres"
"340","colombian pop,latin pop"
"341","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"342","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"343","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"344","latin,latin hip hop,pop,reggaeton,tropical"
"345","dance pop,electro latino,latin,latin pop,pop,tropical"
"346","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"347","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"348","boy band,latin,latin pop,pop,reggaeton,tropical"
"349","reggaeton"
"350","colombian pop,latin,tropical"
"351","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"352","bachata,latin,tropical"
"353","dance pop,pop,post-teen pop"
"354","latin arena pop,latin pop,latin viral pop,spanish pop"
"355","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"356","latin,reggaeton"
"357","latin,latin arena pop,latin pop,mexican pop,pop"
"358","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"359","latin,reggaeton"
"360","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"361","deep funk carioca"
"362","pop"
"363","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"364","colombian pop,latin,latin pop"
"365","boy band,latin,latin pop,pop,reggaeton,tropical"
"366","reggaeton,trap latino"
"367","dance pop,pop,post-teen pop"
"368","reggaeton"
"369","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"370","dance pop,pop,post-teen pop"
"371","pop,rap"
"372","pop"
"373","latin,latin hip hop,pop,reggaeton,tropical"
"374","reggaeton,trap latino"
"375","latin,latin pop,tropical"
"376","pop"
"377","dance pop,pop,post-teen pop"
"378","reggaeton,trap latino"
"379","reggaeton flow,trap latino"
"380","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"381","rap dominicano,reggaeton flow"
"382","colombian pop,latin,latin pop"
"383","latin,latin pop,latin viral pop,mexican pop"
"384","latin,latin pop"
"385","colombian pop,latin,latin pop,rock cristiano"
"386","deep funk carioca"
"387","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"388","pop,post-teen pop"
"389","reggaeton,trap latino"
"390","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"391","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"392","colombian pop,latin pop"
"393","emo rap"
"394","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"395","pop"
"396","dance pop,electropop,pop,post-teen pop"
"397","latin,reggaeton"
"398","dance pop,pop,post-teen pop,viral pop"
"399","latin pop,reggaeton"
"400","reggaeton,trap latino"
"401","latin,reggaeton"
"402","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"403","detroit hip hop,g funk,hip hop,rap"
"404","latin,latin hip hop,pop,reggaeton,tropical"
"405","latin,latin hip hop,reggaeton,trap latino,tropical"
"406","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"407","modern rock,rock,vegas indie"
"408","latin,latin hip hop,reggaeton,trap latino,tropical"
"409","latin,latin hip hop,pop,reggaeton,tropical"
"410","colombian pop,latin pop"
"411","dance pop,pop,post-teen pop,viral pop"
"412","reggaeton"
"413","latin pop,reggaeton"
"414","baile pop"
"415","dance pop,pop,post-teen pop"
"416","latin,latin arena pop,latin pop,spanish pop"
"417","reggaeton,trap latino"
"418","boy band,latin,latin pop,pop,reggaeton,tropical"
"419","latin arena pop,latin pop,latin viral pop,spanish pop"
"420","edm,electropop,pop,tropical house"
"421","hip hop,indie pop rap,pop,pop rap,rap"
"422","reggaeton"
"423","modern rock,rock,vegas indie"
"424","cubaton,reggaeton"
"425","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"426","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"427","dance pop,latin,latin pop,pop,tropical"
"428","brostep,egyptian pop,pop,progressive electro house"
"429","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"430","canadian pop,dance pop,pop,post-teen pop,viral pop"
"431","bachata,latin,tropical"
"432","boy band,latin,latin pop,pop,reggaeton,tropical"
"433","big room,edm,pop,progressive house,tropical house"
"434","pop,post-teen pop"
"435","colombian pop,latin,latin pop"
"436","dance pop,pop,post-teen pop,viral pop"
"437","pop"
"438","reggaeton flow,trap latino"
"439","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"440","hip hop"
"441","cumbia pop"
"442","dance pop,edm,electronic trap,pop,tropical house"
"443","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"444","reggaeton,trap latino"
"445","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"446","edm,electropop,pop,tropical house"
"447","pop"
"448","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"449","pop reggaeton"
"450","colombian pop,latin pop"
"451","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"452","reggaeton"
"453","latin,reggaeton"
"454","reggaeton,trap latino"
"455","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"456","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"457","colombian pop,latin,latin pop"
"458","reggaeton"
"459","latin,latin pop"
"460","latin,latin pop,reggaeton"
"461","reggaeton,trap latino"
"462","baile pop"
"463","latin,reggaeton flow,tropical"
"464","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"465","dance pop,latin pop,latin viral pop,pop,reggaeton"
"466","reggaeton,trap latino"
"467","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"468","dance pop,latin,latin pop,pop,tropical"
"469","colombian pop,latin pop"
"470","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"471","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"472","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"473","dance pop,electro latino,latin,latin pop,pop,tropical"
"474","latin,latin hip hop,pop,reggaeton,tropical"
"475","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"476","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"477","colombian pop,latin,tropical"
"478","boy band,latin,latin pop,pop,reggaeton,tropical"
"479","reggaeton"
"480","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"481","latin arena pop,latin pop,latin viral pop,spanish pop"
"482","dance pop,pop,post-teen pop"
"483","bachata,latin,tropical"
"484","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"485","latin,reggaeton"
"486","latin,reggaeton"
"487","latin,latin arena pop,latin pop,mexican pop,pop"
"488","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"489","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"490","deep funk carioca"
"491","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"492","pop"
"493","reggaeton,trap latino"
"494","colombian pop,latin,latin pop"
"495","boy band,latin,latin pop,pop,reggaeton,tropical"
"496","dance pop,pop,post-teen pop"
"497","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"498","reggaeton"
"499","dance pop,pop,post-teen pop"
"500","pop,rap"
"501","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"502","reggaeton,trap latino"
"503","latin,latin hip hop,pop,reggaeton,tropical"
"504","pop"
"505","dance pop,pop,post-teen pop"
"506","latin,latin pop,tropical"
"507","reggaeton,trap latino"
"508","pop"
"509","reggaeton flow,trap latino"
"510","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"511","rap dominicano,reggaeton flow"
"512","colombian pop,latin,latin pop"
"513","latin,latin pop"
"514","latin,latin pop,latin viral pop,mexican pop"
"515","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"516","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"517","colombian pop,latin,latin pop,rock cristiano"
"518","reggaeton,trap latino"
"519","pop,post-teen pop"
"520","deep funk carioca"
"521","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"522","latin,reggaeton"
"523","colombian pop,latin pop"
"524","emo rap"
"525","latin,reggaeton"
"526","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"527","latin,latin hip hop,reggaeton,trap latino,tropical"
"528","pop"
"529","latin,latin hip hop,reggaeton,trap latino,tropical"
"530","reggaeton,trap latino"
"531","latin pop,reggaeton"
"532","dance pop,electropop,pop,post-teen pop"
"533","detroit hip hop,g funk,hip hop,rap"
"534","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"535","dance pop,pop,post-teen pop,viral pop"
"536","latin arena pop,latin pop,latin viral pop,spanish pop"
"537","boy band,latin,latin pop,pop,reggaeton,tropical"
"538","latin,latin hip hop,pop,reggaeton,tropical"
"539","latin,latin hip hop,pop,reggaeton,tropical"
"540","colombian pop,latin pop"
"541","reggaeton"
"542","reggaeton,trap latino"
"543","edm,electropop,pop,tropical house"
"544","dance pop,pop,post-teen pop"
"545","colombian pop,latin,latin pop"
"546","modern rock,rock,vegas indie"
"547","dance pop,pop,post-teen pop,viral pop"
"548","baile pop"
"549","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"550","dance pop,latin,latin pop,pop,tropical"
"551","reggaeton"
"552","hip hop,indie pop rap,pop,pop rap,rap"
"553","latin pop,reggaeton"
"554","latin,latin arena pop,latin pop,spanish pop"
"555","modern rock,rock,vegas indie"
"556","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"557","cubaton,reggaeton"
"558","boy band,latin,latin pop,pop,reggaeton,tropical"
"559","canadian pop,dance pop,pop,post-teen pop,viral pop"
"560","bachata,latin,tropical"
"561","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"562","dance pop,pop,post-teen pop,viral pop"
"563","cumbia pop"
"564","reggaeton,trap latino"
"565","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"566","brostep,egyptian pop,pop,progressive electro house"
"567","dance pop,edm,electronic trap,pop,tropical house"
"568","latin,reggaeton"
"569","big room,edm,pop,progressive house,tropical house"
"570","hip hop"
"571","pop"
"572","reggaeton flow,trap latino"
"573","pop"
"574","pop reggaeton"
"575","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"576","colombian pop,latin pop"
"577","pop,post-teen pop"
"578","reggaeton"
"579","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"580","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"581","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"582","reggaeton,trap latino"
"583","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"584","canadian pop,pop,rap"
"585","edm,electropop,pop,tropical house"
"586","latin,latin arena pop,latin pop,mexican pop"
"587","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"588","latin,latin hip hop,pop,reggaeton,tropical"
"589","colombian pop,latin,latin pop"
"590","reggaeton"
"591","latin,latin pop"
"592","latin,latin pop,reggaeton"
"593","reggaeton,trap latino"
"594","baile pop"
"595","latin,reggaeton flow,tropical"
"596","dance pop,latin pop,latin viral pop,pop,reggaeton"
"597","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"598","reggaeton,trap latino"
"599","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"600","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"601","dance pop,latin,latin pop,pop,tropical"
"602","colombian pop,latin pop"
"603","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"604","dance pop,electro latino,latin,latin pop,pop,tropical"
"605","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"606","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"607","latin,latin hip hop,pop,reggaeton,tropical"
"608","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"609","boy band,latin,latin pop,pop,reggaeton,tropical"
"610","colombian pop,latin,tropical"
"611","reggaeton"
"612","latin arena pop,latin pop,latin viral pop,spanish pop"
"613","bachata,latin,tropical"
"614","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"615","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"616","dance pop,pop,post-teen pop"
"617","latin,reggaeton"
"618","latin,latin arena pop,latin pop,mexican pop,pop"
"619","latin,reggaeton"
"620","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"621","reggaeton,trap latino"
"622","deep funk carioca"
"623","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"624","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"625","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"626","colombian pop,latin,latin pop"
"627","boy band,latin,latin pop,pop,reggaeton,tropical"
"628","pop"
"629","dance pop,pop,post-teen pop"
"630","reggaeton"
"631","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"632","dance pop,pop,post-teen pop"
"633","latin,latin hip hop,pop,reggaeton,tropical"
"634","pop,rap"
"635","latin,latin pop,tropical"
"636","reggaeton,trap latino"
"637","pop"
"638","reggaeton,trap latino"
"639","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
